combo,phase,freshness,fresh_pct_of_clock
World Cup 2026/27,pre_last_hour,164,99.96118233618232
World Cup 2026/27,pre_last_hour,165,99.96171652421653
World Cup 2026/27,pre_last_hour,166,99.96225071225072
World Cup 2026/27,pre_last_hour,167,99.96269586894589
World Cup 2026/27,pre_last_hour,168,99.96314102564102
World Cup 2026/27,pre_last_hour,169,99.9635861823362
World Cup 2026/27,pre_last_hour,170,99.96403133903134
World Cup 2026/27,pre_last_hour,171,99.9644764957265
World Cup 2026/27,pre_last_hour,172,99.96492165242164
World Cup 2026/27,pre_last_hour,173,99.96536680911682
World Cup 2026/27,pre_last_hour,174,99.96581196581197
World Cup 2026/27,pre_last_hour,175,99.96625712250712
World Cup 2026/27,pre_last_hour,176,99.96670227920228
World Cup 2026/27,pre_last_hour,177,99.96714743589745
World Cup 2026/27,pre_last_hour,178,99.9675925925926
World Cup 2026/27,pre_last_hour,179,99.96803774928776
World Cup 2026/27,pre_last_hour,180,99.96839387464388
World Cup 2026/27,pre_last_hour,181,99.96875
World Cup 2026/27,pre_last_hour,182,99.96910612535612
World Cup 2026/27,pre_last_hour,183,99.96946225071224
World Cup 2026/27,pre_last_hour,184,99.96981837606836
World Cup 2026/27,pre_last_hour,185,99.9701745014245
World Cup 2026/27,pre_last_hour,186,99.97053062678064
World Cup 2026/27,pre_last_hour,187,99.97088675213676
World Cup 2026/27,pre_last_hour,188,99.97124287749288
World Cup 2026/27,pre_last_hour,189,99.971599002849
World Cup 2026/27,pre_last_hour,190,99.97195512820512
World Cup 2026/27,pre_last_hour,191,99.97231125356126
World Cup 2026/27,pre_last_hour,192,99.97266737891738
World Cup 2026/27,pre_last_hour,193,99.9730235042735
World Cup 2026/27,pre_last_hour,194,99.97337962962963
World Cup 2026/27,pre_last_hour,195,99.97373575498575
World Cup 2026/27,pre_last_hour,196,99.97400284900284
World Cup 2026/27,pre_last_hour,197,99.97426994301996
World Cup 2026/27,pre_last_hour,198,99.97453703703704
World Cup 2026/27,pre_last_hour,199,99.97480413105411
World Cup 2026/27,pre_last_hour,200,99.97507122507122
World Cup 2026/27,pre_last_hour,201,99.97533831908832
World Cup 2026/27,pre_last_hour,202,99.9756054131054
World Cup 2026/27,pre_last_hour,203,99.9758725071225
World Cup 2026/27,pre_last_hour,204,99.9761396011396
World Cup 2026/27,pre_last_hour,205,99.9764066951567
World Cup 2026/27,pre_last_hour,206,99.9766737891738
World Cup 2026/27,pre_last_hour,207,99.97694088319088
World Cup 2026/27,pre_last_hour,208,99.97711894586897
World Cup 2026/27,pre_last_hour,209,99.977297008547
World Cup 2026/27,pre_last_hour,210,99.97747507122509
World Cup 2026/27,pre_last_hour,211,99.97765313390312
World Cup 2026/27,pre_last_hour,212,99.9778311965812
World Cup 2026/27,pre_last_hour,213,99.97800925925924
World Cup 2026/27,pre_last_hour,214,99.97818732193733
World Cup 2026/27,pre_last_hour,215,99.9783653846154
World Cup 2026/27,pre_last_hour,216,99.97854344729345
World Cup 2026/27,pre_last_hour,217,99.9787215099715
World Cup 2026/27,pre_last_hour,218,99.97889957264957
World Cup 2026/27,pre_last_hour,219,99.97907763532764
World Cup 2026/27,pre_last_hour,220,99.9792556980057
World Cup 2026/27,pre_last_hour,221,99.97943376068376
World Cup 2026/27,pre_last_hour,222,99.97961182336182
World Cup 2026/27,pre_last_hour,223,99.97978988603988
World Cup 2026/27,pre_last_hour,224,99.97996794871794
World Cup 2026/27,pre_last_hour,225,99.980056980057
World Cup 2026/27,pre_last_hour,226,99.98014601139602
World Cup 2026/27,pre_last_hour,227,99.98023504273505
World Cup 2026/27,pre_last_hour,228,99.98032407407408
World Cup 2026/27,pre_last_hour,229,99.9804131054131
World Cup 2026/27,pre_last_hour,230,99.98050213675214
World Cup 2026/27,pre_last_hour,231,99.98059116809117
World Cup 2026/27,pre_last_hour,232,99.9806801994302
World Cup 2026/27,pre_last_hour,233,99.98076923076924
World Cup 2026/27,pre_last_hour,234,99.98085826210826
World Cup 2026/27,pre_last_hour,235,99.98094729344729
World Cup 2026/27,pre_last_hour,236,99.98103632478632
World Cup 2026/27,pre_last_hour,237,99.98112535612536
World Cup 2026/27,pre_last_hour,238,99.9812143874644
World Cup 2026/27,pre_last_hour,239,99.98130341880342
World Cup 2026/27,pre_last_hour,240,99.98139245014244
World Cup 2026/27,pre_last_hour,241,99.98148148148148
World Cup 2026/27,pre_last_hour,242,99.98157051282053
World Cup 2026/27,pre_last_hour,243,99.98165954415954
World Cup 2026/27,pre_last_hour,244,99.98174857549856
World Cup 2026/27,pre_last_hour,245,99.9818376068376
World Cup 2026/27,pre_last_hour,246,99.98192663817665
World Cup 2026/27,pre_last_hour,247,99.98201566951568
World Cup 2026/27,pre_last_hour,248,99.9821047008547
World Cup 2026/27,pre_last_hour,249,99.98219373219374
World Cup 2026/27,pre_last_hour,250,99.98228276353277
World Cup 2026/27,pre_last_hour,251,99.9823717948718
World Cup 2026/27,pre_last_hour,252,99.98246082621084
World Cup 2026/27,pre_last_hour,253,99.98254985754986
World Cup 2026/27,pre_last_hour,254,99.98263888888889
World Cup 2026/27,pre_last_hour,255,99.98272792022792
World Cup 2026/27,pre_last_hour,256,99.98281695156696
World Cup 2026/27,pre_last_hour,257,99.98290598290598
World Cup 2026/27,pre_last_hour,258,99.98299501424502
World Cup 2026/27,pre_last_hour,259,99.98308404558404
World Cup 2026/27,pre_last_hour,260,99.98317307692308
World Cup 2026/27,pre_last_hour,261,99.98326210826212
World Cup 2026/27,pre_last_hour,262,99.98335113960114
World Cup 2026/27,pre_last_hour,263,99.98344017094016
World Cup 2026/27,pre_last_hour,264,99.9835292022792
World Cup 2026/27,pre_last_hour,265,99.98361823361824
World Cup 2026/27,pre_last_hour,266,99.98370726495726
World Cup 2026/27,pre_last_hour,267,99.98379629629628
World Cup 2026/27,pre_last_hour,268,99.98388532763532
World Cup 2026/27,pre_last_hour,269,99.98397435897436
World Cup 2026/27,pre_last_hour,270,99.9840633903134
World Cup 2026/27,pre_last_hour,271,99.98415242165242
World Cup 2026/27,pre_last_hour,272,99.98424145299144
World Cup 2026/27,pre_last_hour,273,99.98433048433048
World Cup 2026/27,pre_last_hour,274,99.98441951566952
World Cup 2026/27,pre_last_hour,275,99.98450854700856
World Cup 2026/27,pre_last_hour,276,99.98459757834758
World Cup 2026/27,pre_last_hour,277,99.9846866096866
World Cup 2026/27,pre_last_hour,278,99.98477564102564
World Cup 2026/27,pre_last_hour,279,99.98486467236468
World Cup 2026/27,pre_last_hour,280,99.98495370370372
World Cup 2026/27,pre_last_hour,281,99.98504273504274
World Cup 2026/27,pre_last_hour,282,99.98513176638176
World Cup 2026/27,pre_last_hour,283,99.9852207977208
World Cup 2026/27,pre_last_hour,284,99.98530982905984
World Cup 2026/27,pre_last_hour,285,99.98539886039886
World Cup 2026/27,pre_last_hour,286,99.98548789173788
World Cup 2026/27,pre_last_hour,287,99.98557692307692
World Cup 2026/27,pre_last_hour,288,99.98566595441596
World Cup 2026/27,pre_last_hour,289,99.98575498575498
World Cup 2026/27,pre_last_hour,290,99.98584401709402
World Cup 2026/27,pre_last_hour,291,99.98593304843304
World Cup 2026/27,pre_last_hour,292,99.98602207977208
World Cup 2026/27,pre_last_hour,293,99.98611111111111
World Cup 2026/27,pre_last_hour,294,99.98620014245014
World Cup 2026/27,pre_last_hour,295,99.98628917378916
World Cup 2026/27,pre_last_hour,296,99.9863782051282
World Cup 2026/27,pre_last_hour,297,99.98646723646723
World Cup 2026/27,pre_last_hour,298,99.98655626780626
World Cup 2026/27,pre_last_hour,299,99.9866452991453
World Cup 2026/27,pre_last_hour,300,99.98673433048432
World Cup 2026/27,post_0_to_55m,1,32.86703574203574
World Cup 2026/27,post_0_to_55m,2,59.79088966588967
World Cup 2026/27,post_0_to_55m,3,73.70493395493395
World Cup 2026/27,post_0_to_55m,4,80.63471250971251
World Cup 2026/27,post_0_to_55m,5,85.8525641025641
World Cup 2026/27,post_0_to_55m,6,89.53554778554779
World Cup 2026/27,post_0_to_55m,7,91.7503885003885
World Cup 2026/27,post_0_to_55m,8,93.52768065268066
World Cup 2026/27,post_0_to_55m,9,94.89695027195027
World Cup 2026/27,post_0_to_55m,10,95.80409867909869
World Cup 2026/27,post_0_to_55m,11,96.56128593628594
World Cup 2026/27,post_0_to_55m,12,97.16880341880342
World Cup 2026/27,post_0_to_55m,13,97.59897047397048
World Cup 2026/27,post_0_to_55m,14,97.97163947163948
World Cup 2026/27,post_0_to_55m,15,98.28311965811966
World Cup 2026/27,post_0_to_55m,16,98.50767288267288
World Cup 2026/27,post_0_to_55m,17,98.7055167055167
World Cup 2026/27,post_0_to_55m,18,98.87092074592074
World Cup 2026/27,post_0_to_55m,19,98.99932012432012
World Cup 2026/27,post_0_to_55m,20,99.11499611499612
World Cup 2026/27,post_0_to_55m,21,99.21581196581197
World Cup 2026/27,post_0_to_55m,22,99.2960372960373
World Cup 2026/27,post_0_to_55m,23,99.36858974358974
World Cup 2026/27,post_0_to_55m,24,99.4330808080808
World Cup 2026/27,post_0_to_55m,25,99.4849456099456
World Cup 2026/27,post_0_to_55m,26,99.5316627816628
World Cup 2026/27,post_0_to_55m,27,99.5731351981352
World Cup 2026/27,post_0_to_55m,28,99.60790598290598
World Cup 2026/27,post_0_to_55m,29,99.64015151515152
World Cup 2026/27,post_0_to_55m,30,99.6695804195804
World Cup 2026/27,post_0_to_55m,31,99.69434731934732
World Cup 2026/27,post_0_to_55m,32,99.71726884226884
World Cup 2026/27,post_0_to_55m,33,99.738344988345
World Cup 2026/27,post_0_to_55m,34,99.75573038073038
World Cup 2026/27,post_0_to_55m,35,99.7720473970474
World Cup 2026/27,post_0_to_55m,36,99.78719891219892
World Cup 2026/27,post_0_to_55m,37,99.80021367521368
World Cup 2026/27,post_0_to_55m,38,99.81206293706292
World Cup 2026/27,post_0_to_55m,39,99.82245532245533
World Cup 2026/27,post_0_to_55m,40,99.83207070707071
World Cup 2026/27,post_0_to_55m,41,99.84110334110332
World Cup 2026/27,post_0_to_55m,42,99.8498445998446
World Cup 2026/27,post_0_to_55m,43,99.8576146076146
World Cup 2026/27,post_0_to_55m,44,99.86509324009324
World Cup 2026/27,post_0_to_55m,45,99.87208624708624
World Cup 2026/27,post_0_to_55m,46,99.878108003108
World Cup 2026/27,post_0_to_55m,47,99.88374125874124
World Cup 2026/27,post_0_to_55m,48,99.88918026418028
World Cup 2026/27,post_0_to_55m,49,99.89423076923076
World Cup 2026/27,post_0_to_55m,50,99.89908702408702
World Cup 2026/27,post_0_to_55m,51,99.90374902874905
World Cup 2026/27,post_0_to_55m,52,99.90802253302252
World Cup 2026/27,post_0_to_55m,53,99.91229603729604
World Cup 2026/27,post_0_to_55m,54,99.91647241647242
World Cup 2026/27,post_0_to_55m,55,99.92045454545456
World Cup 2026/27,post_0_to_55m,56,99.92433954933956
World Cup 2026/27,post_0_to_55m,57,99.92793317793318
World Cup 2026/27,post_0_to_55m,58,99.93133255633256
World Cup 2026/27,post_0_to_55m,59,99.93463480963482
World Cup 2026/27,post_0_to_55m,60,99.93783993783994
World Cup 2026/27,post_0_to_55m,61,99.94104506604506
World Cup 2026/27,post_0_to_55m,62,99.94405594405596
World Cup 2026/27,post_0_to_55m,63,99.9465811965812
World Cup 2026/27,post_0_to_55m,64,99.94862082362084
World Cup 2026/27,post_0_to_55m,65,99.95066045066044
World Cup 2026/27,post_0_to_55m,66,99.95270007770009
World Cup 2026/27,post_0_to_55m,67,99.9543512043512
World Cup 2026/27,post_0_to_55m,68,99.95600233100232
World Cup 2026/27,post_0_to_55m,69,99.9574592074592
World Cup 2026/27,post_0_to_55m,70,99.95881895881897
World Cup 2026/27,post_0_to_55m,71,99.96017871017872
World Cup 2026/27,post_0_to_55m,72,99.96153846153848
World Cup 2026/27,post_0_to_55m,73,99.96260683760684
World Cup 2026/27,post_0_to_55m,74,99.96367521367522
World Cup 2026/27,post_0_to_55m,75,99.9647435897436
World Cup 2026/27,post_0_to_55m,76,99.96581196581197
World Cup 2026/27,post_0_to_55m,77,99.96688034188034
World Cup 2026/27,post_0_to_55m,78,99.96794871794872
World Cup 2026/27,post_0_to_55m,79,99.96901709401708
World Cup 2026/27,post_0_to_55m,80,99.97008547008546
World Cup 2026/27,post_0_to_55m,81,99.97115384615384
World Cup 2026/27,post_0_to_55m,82,99.97222222222224
World Cup 2026/27,post_0_to_55m,83,99.97319347319348
World Cup 2026/27,post_0_to_55m,84,99.97416472416472
World Cup 2026/27,post_0_to_55m,85,99.97513597513596
World Cup 2026/27,post_0_to_55m,86,99.97591297591298
World Cup 2026/27,post_0_to_55m,87,99.97668997668998
World Cup 2026/27,post_0_to_55m,88,99.97746697746696
World Cup 2026/27,post_0_to_55m,89,99.97824397824398
World Cup 2026/27,post_0_to_55m,90,99.97902097902096
World Cup 2026/27,post_0_to_55m,91,99.97960372960372
World Cup 2026/27,post_0_to_55m,92,99.98018648018648
World Cup 2026/27,post_0_to_55m,93,99.98076923076924
World Cup 2026/27,post_0_to_55m,94,99.98135198135198
World Cup 2026/27,post_0_to_55m,95,99.98193473193471
World Cup 2026/27,post_0_to_55m,96,99.98251748251748
World Cup 2026/27,post_0_to_55m,97,99.98310023310025
World Cup 2026/27,post_0_to_55m,98,99.98368298368298
World Cup 2026/27,post_0_to_55m,99,99.98426573426572
World Cup 2026/27,post_0_to_55m,100,99.98484848484848
World Cup 2026/27,post_0_to_55m,101,99.98543123543124
World Cup 2026/27,post_0_to_55m,102,99.98581973581972
World Cup 2026/27,post_0_to_55m,103,99.98620823620824
World Cup 2026/27,post_0_to_55m,104,99.98659673659674
World Cup 2026/27,post_0_to_55m,105,99.98698523698523
World Cup 2026/27,post_0_to_55m,106,99.98737373737374
World Cup 2026/27,post_0_to_55m,107,99.98776223776224
World Cup 2026/27,post_0_to_55m,108,99.98815073815074
World Cup 2026/27,post_0_to_55m,109,99.98853923853925
World Cup 2026/27,post_0_to_55m,110,99.98892773892774
World Cup 2026/27,post_0_to_55m,111,99.98931623931624
World Cup 2026/27,post_0_to_55m,112,99.98970473970472
World Cup 2026/27,post_0_to_55m,113,99.99009324009324
World Cup 2026/27,post_0_to_55m,114,99.99048174048174
World Cup 2026/27,post_0_to_55m,115,99.99087024087024
World Cup 2026/27,post_0_to_55m,116,99.99125874125876
World Cup 2026/27,post_0_to_55m,117,99.99164724164724
World Cup 2026/27,post_0_to_55m,118,99.99203574203574
World Cup 2026/27,post_0_to_55m,119,99.99242424242424
World Cup 2026/27,post_0_to_55m,120,99.99281274281276
World Cup 2026/27,post_0_to_55m,121,99.99320124320124
World Cup 2026/27,post_0_to_55m,122,99.99358974358974
World Cup 2026/27,post_0_to_55m,123,99.99397824397823
World Cup 2026/27,post_0_to_55m,124,99.99436674436674
World Cup 2026/27,post_0_to_55m,125,99.99475524475524
World Cup 2026/27,post_0_to_55m,126,99.99514374514376
World Cup 2026/27,post_0_to_55m,127,99.99553224553225
World Cup 2026/27,post_0_to_55m,128,99.9958236208236
World Cup 2026/27,post_0_to_55m,129,99.996114996115
World Cup 2026/27,post_0_to_55m,130,99.99640637140637
World Cup 2026/27,post_0_to_55m,131,99.99669774669776
World Cup 2026/27,post_0_to_55m,132,99.996891996892
World Cup 2026/27,post_0_to_55m,133,99.99708624708624
World Cup 2026/27,post_0_to_55m,134,99.9972804972805
World Cup 2026/27,post_0_to_55m,135,99.99747474747475
World Cup 2026/27,post_0_to_55m,136,99.997668997669
World Cup 2026/27,post_0_to_55m,137,99.99786324786324
World Cup 2026/27,post_0_to_55m,138,99.99805749805748
World Cup 2026/27,post_0_to_55m,139,99.99825174825176
World Cup 2026/27,post_0_to_55m,140,99.998445998446
World Cup 2026/27,post_0_to_55m,141,99.99864024864024
World Cup 2026/27,post_0_to_55m,142,99.9988344988345
World Cup 2026/27,post_0_to_55m,143,99.99902874902877
World Cup 2026/27,post_0_to_55m,144,99.999222999223
World Cup 2026/27,post_0_to_55m,145,99.99932012432012
World Cup 2026/27,post_0_to_55m,146,99.99941724941723
World Cup 2026/27,post_0_to_55m,147,99.99951437451438
World Cup 2026/27,post_0_to_55m,148,99.9996114996115
World Cup 2026/27,post_0_to_55m,149,99.99970862470865
World Cup 2026/27,post_0_to_55m,150,99.99980574980574
World Cup 2026/27,post_0_to_55m,151,99.99990287490289
World Cup 2026/27,post_0_to_55m,152,100.0
World Cup 2026/27,post_0_to_55m,153,100.0
World Cup 2026/27,post_0_to_55m,154,100.0
World Cup 2026/27,post_0_to_55m,155,100.0
World Cup 2026/27,post_0_to_55m,156,100.0
World Cup 2026/27,post_0_to_55m,157,100.0
World Cup 2026/27,post_0_to_55m,158,100.0
World Cup 2026/27,post_0_to_55m,159,100.0
World Cup 2026/27,post_0_to_55m,160,100.0
World Cup 2026/27,post_0_to_55m,161,100.0
World Cup 2026/27,post_0_to_55m,162,100.0
World Cup 2026/27,post_0_to_55m,163,100.0
World Cup 2026/27,post_0_to_55m,164,100.0
World Cup 2026/27,post_0_to_55m,165,100.0
World Cup 2026/27,post_0_to_55m,166,100.0
World Cup 2026/27,post_0_to_55m,167,100.0
World Cup 2026/27,post_0_to_55m,168,100.0
World Cup 2026/27,post_0_to_55m,169,100.0
World Cup 2026/27,post_0_to_55m,170,100.0
World Cup 2026/27,post_0_to_55m,171,100.0
World Cup 2026/27,post_0_to_55m,172,100.0
World Cup 2026/27,post_0_to_55m,173,100.0
World Cup 2026/27,post_0_to_55m,174,100.0
World Cup 2026/27,post_0_to_55m,175,100.0
World Cup 2026/27,post_0_to_55m,176,100.0
World Cup 2026/27,post_0_to_55m,177,100.0
World Cup 2026/27,post_0_to_55m,178,100.0
World Cup 2026/27,post_0_to_55m,179,100.0
World Cup 2026/27,post_0_to_55m,180,100.0
World Cup 2026/27,post_0_to_55m,181,100.0
World Cup 2026/27,post_0_to_55m,182,100.0
World Cup 2026/27,post_0_to_55m,183,100.0
World Cup 2026/27,post_0_to_55m,184,100.0
World Cup 2026/27,post_0_to_55m,185,100.0
World Cup 2026/27,post_0_to_55m,186,100.0
World Cup 2026/27,post_0_to_55m,187,100.0
World Cup 2026/27,post_0_to_55m,188,100.0
World Cup 2026/27,post_0_to_55m,189,100.0
World Cup 2026/27,post_0_to_55m,190,100.0
World Cup 2026/27,post_0_to_55m,191,100.0
World Cup 2026/27,post_0_to_55m,192,100.0
World Cup 2026/27,post_0_to_55m,193,100.0
World Cup 2026/27,post_0_to_55m,194,100.0
World Cup 2026/27,post_0_to_55m,195,100.0
World Cup 2026/27,post_0_to_55m,196,100.0
World Cup 2026/27,post_0_to_55m,197,100.0
World Cup 2026/27,post_0_to_55m,198,100.0
World Cup 2026/27,post_0_to_55m,199,100.0
World Cup 2026/27,post_0_to_55m,200,100.0
World Cup 2026/27,post_0_to_55m,201,100.0
World Cup 2026/27,post_0_to_55m,202,100.0
World Cup 2026/27,post_0_to_55m,203,100.0
World Cup 2026/27,post_0_to_55m,204,100.0
World Cup 2026/27,post_0_to_55m,205,100.0
World Cup 2026/27,post_0_to_55m,206,100.0
World Cup 2026/27,post_0_to_55m,207,100.0
World Cup 2026/27,post_0_to_55m,208,100.0
World Cup 2026/27,post_0_to_55m,209,100.0
World Cup 2026/27,post_0_to_55m,210,100.0
World Cup 2026/27,post_0_to_55m,211,100.0
World Cup 2026/27,post_0_to_55m,212,100.0
World Cup 2026/27,post_0_to_55m,213,100.0
World Cup 2026/27,post_0_to_55m,214,100.0
World Cup 2026/27,post_0_to_55m,215,100.0
World Cup 2026/27,post_0_to_55m,216,100.0
World Cup 2026/27,post_0_to_55m,217,100.0
World Cup 2026/27,post_0_to_55m,218,100.0
World Cup 2026/27,post_0_to_55m,219,100.0
World Cup 2026/27,post_0_to_55m,220,100.0
World Cup 2026/27,post_0_to_55m,221,100.0
World Cup 2026/27,post_0_to_55m,222,100.0
World Cup 2026/27,post_0_to_55m,223,100.0
World Cup 2026/27,post_0_to_55m,224,100.0
World Cup 2026/27,post_0_to_55m,225,100.0
World Cup 2026/27,post_0_to_55m,226,100.0
World Cup 2026/27,post_0_to_55m,227,100.0
World Cup 2026/27,post_0_to_55m,228,100.0
World Cup 2026/27,post_0_to_55m,229,100.0
World Cup 2026/27,post_0_to_55m,230,100.0
World Cup 2026/27,post_0_to_55m,231,100.0
World Cup 2026/27,post_0_to_55m,232,100.0
World Cup 2026/27,post_0_to_55m,233,100.0
World Cup 2026/27,post_0_to_55m,234,100.0
World Cup 2026/27,post_0_to_55m,235,100.0
World Cup 2026/27,post_0_to_55m,236,100.0
World Cup 2026/27,post_0_to_55m,237,100.0
World Cup 2026/27,post_0_to_55m,238,100.0
World Cup 2026/27,post_0_to_55m,239,100.0
World Cup 2026/27,post_0_to_55m,240,100.0
World Cup 2026/27,post_0_to_55m,241,100.0
World Cup 2026/27,post_0_to_55m,242,100.0
World Cup 2026/27,post_0_to_55m,243,100.0
World Cup 2026/27,post_0_to_55m,244,100.0
World Cup 2026/27,post_0_to_55m,245,100.0
World Cup 2026/27,post_0_to_55m,246,100.0
World Cup 2026/27,post_0_to_55m,247,100.0
World Cup 2026/27,post_0_to_55m,248,100.0
World Cup 2026/27,post_0_to_55m,249,100.0
World Cup 2026/27,post_0_to_55m,250,100.0
World Cup 2026/27,post_0_to_55m,251,100.0
World Cup 2026/27,post_0_to_55m,252,100.0
World Cup 2026/27,post_0_to_55m,253,100.0
World Cup 2026/27,post_0_to_55m,254,100.0
World Cup 2026/27,post_0_to_55m,255,100.0
World Cup 2026/27,post_0_to_55m,256,100.0
World Cup 2026/27,post_0_to_55m,257,100.0
World Cup 2026/27,post_0_to_55m,258,100.0
World Cup 2026/27,post_0_to_55m,259,100.0
World Cup 2026/27,post_0_to_55m,260,100.0
World Cup 2026/27,post_0_to_55m,261,100.0
World Cup 2026/27,post_0_to_55m,262,100.0
World Cup 2026/27,post_0_to_55m,263,100.0
World Cup 2026/27,post_0_to_55m,264,100.0
World Cup 2026/27,post_0_to_55m,265,100.0
World Cup 2026/27,post_0_to_55m,266,100.0
World Cup 2026/27,post_0_to_55m,267,100.0
World Cup 2026/27,post_0_to_55m,268,100.0
