cell,direction,freshness,n,pos_pct,open_pct_of_clock,open_pct_of_fresh,mean_net_c,time_mean_net_c,both_fresh_pct,k_only_pct_of_clock,pm_only_pct_of_clock
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,27,594235,86.79495485792658,57.14031339031339,85.34029742782376,0.8065639610225606,0.7597674220267989,66.96207264957265,32.90990028490028,0.052261396011396
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,28,601356,86.81563000951184,57.9522792022792,85.35793762465954,0.806727622444922,0.7597435637569485,67.90001780626781,31.98424145299145,0.0477207977207977
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,29,608145,86.83093670095126,58.736200142450144,85.37311308241293,0.8068485788354104,0.7596949423009296,68.80671296296296,31.08849715099715,0.0436253561253561
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,30,614497,86.84826777022508,59.491720085470085,85.386738566518,0.8069612985781814,0.7596431520775693,69.68117877492878,30.223824786324787,0.0399750712250712
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,31,620599,86.86672070048454,60.19284188034188,85.39706478614924,0.807080608024962,0.7595597234924593,70.49412393162393,29.41978276353276,0.0366809116809116
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,32,626423,86.88074990860808,60.870637464387464,85.40643378587025,0.8071619734271784,0.7594616368756907,71.28027065527066,28.64138176638177,0.0338319088319088
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,33,631869,86.89221974808069,61.52635327635328,85.41619543788741,0.8072194485126272,0.7593657907300214,72.04042022792022,27.888354700854705,0.0314280626780626
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,34,637196,86.90183240321659,62.14307336182336,85.42588658037481,0.8072642984234172,0.7592680165489525,72.7545405982906,27.18082264957265,0.0292022792022792
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,35,642311,86.91366020510314,62.74127492877493,85.43461683475722,0.8073078714301207,0.7591525710839314,73.4474715099715,26.494034900284905,0.0269764957264957
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,36,647116,86.92104661297202,63.322916666666664,85.44249738414244,0.8072676852281828,0.7590238640244109,74.12161680911682,25.82514245014245,0.0250178062678062
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,37,651811,86.92811259705651,63.86974715099715,85.44905764656416,0.8072189219293103,0.7588790158894452,74.75605413105413,25.194978632478637,0.0236823361823361
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,38,656311,86.93805223438278,64.40215455840456,85.45605545815829,0.8072102637470623,0.7587234847096431,75.37313034188034,24.581552706552703,0.0225249287749287
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,39,660598,86.94531318593154,64.91951566951568,85.46226386346216,0.8071514910735106,0.7585569033480741,75.9732905982906,23.98468660968661,0.021545584045584
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,40,664789,86.95179974397891,65.40829772079772,85.46742268952728,0.8070581164330975,0.7583899250044082,76.5405982905983,23.420495014245013,0.0207443019943019
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,41,668766,86.95851762798947,65.88327991452991,85.47237282536632,0.80699638356463,0.7582239954016895,77.09196937321937,22.87206196581197,0.0196759259259259
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,42,672530,86.96533983614114,66.34624287749288,85.47716081315603,0.8069424137100479,0.7580540742188162,77.62945156695157,22.337339743589745,0.0185185185185185
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,43,676271,86.97297385219831,66.78614672364672,85.4810074365794,0.8068384651509175,0.7578634114937298,78.14066951566952,21.82852564102564,0.0175391737891737
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,44,679926,86.97828881378268,67.215900997151,85.48544706195402,0.8067443079583866,0.75767413400027,78.63951210826211,21.3318198005698,0.0167378917378917
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,45,683460,86.98109618704825,67.63603988603988,85.48941408949017,0.8065871961447789,0.7574804390964653,79.12740384615384,20.845975783475783,0.016025641025641
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,46,686850,86.98493120768727,68.0383725071225,85.49286037114436,0.8064628000159865,0.7572755696702125,79.59481837606837,20.380519943019944,0.0152243589743589
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,47,690132,86.98959039719938,68.4315349002849,85.49631651600144,0.8063578420424297,0.7570700625264905,80.05146011396012,19.92565883190883,0.0144230769230769
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,48,693196,86.99112516517695,68.81659544159544,85.5000707939542,0.8062234183443395,0.756874635992053,80.49848646723646,19.480146011396013,0.0137108262108262
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,49,696202,86.99371734065687,69.18126780626781,85.50323562455091,0.8060876547783736,0.7566769480562858,80.92209757834758,19.0579594017094,0.0129985754985754
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,50,699171,86.99516999417882,69.5372150997151,85.50584222009837,0.8059182541958627,0.7564756332063187,81.33618233618233,18.645299145299145,0.0122863247863247
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,51,701985,86.99587598025599,69.88443732193733,85.50780684047639,0.8057709422032838,0.7562738815798614,81.74074074074075,18.24216524216524,0.011574074074074
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,52,704677,86.99758896629235,70.21599002849003,85.51004653543067,0.8056506722241302,0.756090574204054,82.12660256410257,17.85763888888889,0.0109508547008547
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,53,707373,87.00105884731252,70.54015313390313,85.51189039723877,0.805540217615017,0.7558964170531725,82.50400641025641,17.48148148148148,0.0103276353276353
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,54,709878,87.00325971504962,70.85754985754986,85.5137289874771,0.8054528370117501,0.7557155007353696,82.8735754985755,17.11315883190883,0.0097044159544159
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,55,712373,87.00498194064065,71.16096866096866,85.51558855626645,0.8053411944556874,0.7555474662217933,83.22685185185185,16.761039886039885,0.0090811965811965
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,56,714792,87.0095076609699,71.45779914529915,85.51774840576005,0.8052417588279919,0.7553858851303544,83.57202635327636,16.416844729344728,0.0085470085470085
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,57,717143,87.01123764716381,71.74804131054131,85.51966092413878,0.8051204806269187,0.7552192752006986,83.90972222222223,16.080039173789174,0.0079237891737891
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,58,719402,87.01393657509988,72.02581908831908,85.52167551841954,0.8050307186461512,0.7550478733008967,84.23272792022792,15.757834757834758,0.0073896011396011
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,59,721610,87.01597815994789,72.2971866096866,85.52365786408339,0.8049206196032481,0.7548802130047013,84.54852207977208,15.44284188034188,0.0068554131054131
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,60,723754,87.01685931960307,72.56187678062678,85.5249350442203,0.8047901659610501,0.7547122953091664,84.8573717948718,15.134793447293449,0.006321225071225
World Cup 2026/27 | pre_last_hour  F=10s,pooled,1,188079,74.98019449273976,2.937277421652422,76.07688050546511,0.5767777324985199,0.6030936544433675,20.591435185185187,51.69310897435897,5.118856837606837
World Cup 2026/27 | pre_last_hour  F=10s,pooled,2,265756,75.40864552446605,6.947961182336182,74.01212994883419,0.5835467245898301,0.5552929557415507,40.08457977207977,45.01237535612536,4.572204415954416
World Cup 2026/27 | pre_last_hour  F=10s,pooled,3,325917,75.82574704602706,10.89236111111111,73.8197813337195,0.5914309099334861,0.5474618618704125,53.1309650997151,37.45459401709402,3.714476495726496
World Cup 2026/27 | pre_last_hour  F=10s,pooled,4,379672,76.27899871468004,14.366096866096866,74.04025502958444,0.5994129679662994,0.5488401185526058,61.2440349002849,32.335559116809115,2.908564814814815
World Cup 2026/27 | pre_last_hour  F=10s,pooled,5,427020,76.6788440822444,17.700053418803417,74.32745925312507,0.6070113392158974,0.552037475431068,67.90838675213675,27.48851495726496,2.329861111111111
World Cup 2026/27 | pre_last_hour  F=10s,pooled,6,467397,76.99557335626886,20.823317307692307,74.6513398221869,0.6129698912371495,0.556372364732439,73.22053062678063,23.36716524216524,1.8823005698005697
World Cup 2026/27 | pre_last_hour  F=10s,pooled,7,504243,77.30142014861882,23.596153846153847,74.96542107094267,0.6186350984564788,0.5607656581377153,77.01780626780626,20.383814102564106,1.52261396011396
World Cup 2026/27 | pre_last_hour  F=10s,pooled,8,537679,77.5648667699501,26.21403133903134,75.2708870985266,0.6236838517238856,0.5652268363126075,80.26575854700855,17.713942307692307,1.2459935897435896
World Cup 2026/27 | pre_last_hour  F=10s,pooled,9,567263,77.79777634007506,28.654558404558404,75.5553416679089,0.627940436685213,0.5695177566265918,82.98922720797721,15.414084757834758,1.03125
World Cup 2026/27 | pre_last_hour  F=10s,pooled,10,594744,78.02096364149953,30.854344729344728,75.8144912444584,0.6319627687642124,0.5733621590708233,85.05813746438747,13.659633190883191,0.8609330484330484
World Cup 2026/27 | pre_last_hour  F=10s,pooled,11,620434,78.21766698794714,32.9360754985755,76.05938149247349,0.635590576142536,0.5770224645151981,86.88221153846153,12.073717948717947,0.7276531339031339
World Cup 2026/27 | pre_last_hour  F=10s,pooled,12,643412,78.40248549918249,34.90389066951567,76.29287990464375,0.6388302646113257,0.5805069115051887,88.46848290598291,10.675302706552706,0.6176994301994302
World Cup 2026/27 | pre_last_hour  F=10s,pooled,13,664994,78.56822768325729,36.69457799145299,76.49939584272978,0.6418229404507008,0.5835240229479272,89.7247150997151,9.565705128205128,0.5273326210826211
World Cup 2026/27 | pre_last_hour  F=10s,pooled,14,685307,78.71902665520709,38.39200498575499,76.6908775312032,0.6444862315376739,0.5863370104948795,90.84642094017094,8.55920584045584,0.4545940170940171
World Cup 2026/27 | pre_last_hour  F=10s,pooled,15,703722,78.86125487053125,39.99813034188034,76.86848267135939,0.6469516493738746,0.588967534746202,91.83912037037037,7.658386752136752,0.3937856125356125
World Cup 2026/27 | pre_last_hour  F=10s,pooled,16,721054,78.99463840433587,41.46799323361823,77.02784386005386,0.6492412221362418,0.5912592411324323,92.64529914529916,6.926638176638177,0.3417022792022792
World Cup 2026/27 | pre_last_hour  F=10s,pooled,17,737568,79.12287409432079,42.86712072649573,77.17658656215814,0.6514252487085804,0.5934136206325549,93.37250712250712,6.260683760683761,0.2979878917378917
World Cup 2026/27 | pre_last_hour  F=10s,pooled,18,752594,79.23129868162648,44.1951566951567,77.31491107772842,0.6532093944102347,0.5954180032046885,94.02207977207978,5.660968660968661,0.2620192307692308
World Cup 2026/27 | pre_last_hour  F=10s,pooled,19,766996,79.33457280090119,45.42338853276353,77.43704200639901,0.6549288588674151,0.5971594378130143,94.5584935897436,5.166933760683761,0.229789886039886
World Cup 2026/27 | pre_last_hour  F=10s,pooled,20,780743,79.43663920137612,46.599893162393165,77.555780121562,0.6565475855065281,0.598828466942611,95.04932336182335,4.71073717948718,0.2029024216524216
World Cup 2026/27 | pre_last_hour  F=10s,pooled,21,793304,79.51945282010428,47.722889957264954,77.66751213320553,0.657893720309344,0.6003716366630415,95.4976851851852,4.292378917378917,0.1791310541310541
World Cup 2026/27 | pre_last_hour  F=10s,pooled,22,805457,79.60735334102255,48.76522435897436,77.76630114172416,0.6593091826962426,0.6017179431169906,95.87054843304844,3.9457799145299135,0.1582977207977208
World Cup 2026/27 | pre_last_hour  F=10s,pooled,23,816963,79.68537130812534,49.76531339031339,77.86027846244602,0.6605724403612753,0.6029975780423811,96.21296296296296,3.626157407407408,0.1399572649572649
World Cup 2026/27 | pre_last_hour  F=10s,pooled,24,827614,79.7546924049134,50.7201745014245,77.94856007197075,0.6616930173943758,0.6042061791135986,96.52617521367522,3.332175925925926,0.1245548433048433
World Cup 2026/27 | pre_last_hour  F=10s,pooled,25,837916,79.81921815551917,51.61142272079772,78.02871329908162,0.662751212804291,0.605286636714606,96.79042022792022,3.084223646723647,0.1115562678062678
World Cup 2026/27 | pre_last_hour  F=10s,pooled,26,847716,79.88430087434944,52.46594551282051,78.10463255345445,0.6637982072481252,0.6063382442113469,97.03454415954415,2.853899572649573,0.100338319088319
World Cup 2026/27 | pre_last_hour  F=10s,pooled,27,856996,79.94413042767994,53.28454415954416,78.17702074298553,0.6647427728699495,0.6073386200964711,97.25819088319088,2.642094017094017,0.0907229344729344
World Cup 2026/27 | pre_last_hour  F=10s,pooled,28,865819,80.00217135452098,54.05163817663818,78.24277623518147,0.665627402941008,0.6082447617277791,97.45156695156696,2.4588675213675213,0.0824430199430199
World Cup 2026/27 | pre_last_hour  F=10s,pooled,29,874205,80.05341996442482,54.78801638176638,78.30574384724133,0.6664706551302922,0.6091150396271298,97.6318554131054,2.2873931623931623,0.0751424501424501
World Cup 2026/27 | pre_last_hour  F=10s,pooled,30,882096,80.10363951315956,55.49590455840456,78.36646534339782,0.6672283488716301,0.6099583535114144,97.79816595441596,2.1289173789173788,0.068554131054131
World Cup 2026/27 | pre_last_hour  F=10s,pooled,31,889543,80.15475362067939,56.159499643874646,78.42103300159755,0.6679983381610353,0.6107039027820274,97.94399928774928,1.990206552706553,0.0625
World Cup 2026/27 | pre_last_hour  F=10s,pooled,32,896721,80.20075363463106,56.79834401709402,78.47321652619304,0.6686880339278568,0.6114098785446331,98.08146367521368,1.8587962962962965,0.0573361823361823
World Cup 2026/27 | pre_last_hour  F=10s,pooled,33,903502,80.23977810785145,57.4136396011396,78.52341352250941,0.6692730080628547,0.6120744472602154,98.20762108262107,1.738158831908832,0.05252849002849
World Cup 2026/27 | pre_last_hour  F=10s,pooled,34,909998,80.27896764608273,57.99719551282051,78.57078673368774,0.6698918291692435,0.6126836750963047,98.31908831908832,1.6315883190883191,0.0479878917378917
World Cup 2026/27 | pre_last_hour  F=10s,pooled,35,916295,80.31572801335814,58.56009615384615,78.61500701890893,0.6704695060587472,0.6132496814615312,98.42343304843304,1.5316951566951569,0.0438034188034188
World Cup 2026/27 | pre_last_hour  F=10s,pooled,36,922230,80.3495874131182,59.10585826210826,78.65734056941167,0.6709766476944385,0.6137826950097806,98.52021011396012,1.4389245014245011,0.0400641025641025
World Cup 2026/27 | pre_last_hour  F=10s,pooled,37,928007,80.38075143829734,59.62228454415954,78.69619861204714,0.6714365181366476,0.6142620451860914,98.60559116809117,1.3567485754985755,0.0371260683760683
World Cup 2026/27 | pre_last_hour  F=10s,pooled,38,933566,80.41284708312,60.12232905982906,78.73367424745888,0.6718798548039315,0.6147123226994542,98.68652065527066,1.2785790598290598,0.0346331908831908
World Cup 2026/27 | pre_last_hour  F=10s,pooled,39,938864,80.44210876122634,60.60692663817664,78.7693578742802,0.6722721162003874,0.6151326612700547,98.76379985754986,1.203792735042735,0.0322293447293447
World Cup 2026/27 | pre_last_hour  F=10s,pooled,40,943993,80.47040603055319,61.06739672364672,78.80257049945745,0.6726311040510348,0.6155286993428081,98.83262108262107,1.1374643874643875,0.0298254985754985
World Cup 2026/27 | pre_last_hour  F=10s,pooled,41,948868,80.49633879528027,61.51317663817664,78.8351517447393,0.6729719406208728,0.6159227801459277,98.89868233618232,1.073717948717949,0.0275997150997151
World Cup 2026/27 | pre_last_hour  F=10s,pooled,42,953488,80.5215167888846,61.94591346153846,78.86641846747104,0.6732878236584402,0.6162910900756124,98.96127136752136,1.0133547008547008,0.0253739316239316
World Cup 2026/27 | pre_last_hour  F=10s,pooled,43,958052,80.54646303123421,62.359375,78.89621745161638,0.673593600003886,0.6166294617989063,99.0164707977208,0.96011396011396,0.0234152421652421
World Cup 2026/27 | pre_last_hour  F=10s,pooled,44,962518,80.57116853918576,62.76130698005698,78.92528557073561,0.673905603723042,0.6169616065606972,99.06793091168092,0.9103454415954416,0.0217236467236467
World Cup 2026/27 | pre_last_hour  F=10s,pooled,45,966807,80.59230022124375,63.15304487179487,78.95351956376798,0.674147424501786,0.617281386731031,99.11716524216524,0.8627136752136753,0.0201210826210826
World Cup 2026/27 | pre_last_hour  F=10s,pooled,46,970934,80.61423330525041,63.52871260683761,78.97976125251117,0.6744306890844192,0.6175737951622379,99.16159188034187,0.8198896011396012,0.0185185185185185
World Cup 2026/27 | pre_last_hour  F=10s,pooled,47,974944,80.63499031739259,63.89436431623932,79.00537280768145,0.6746711978264488,0.6178576686945483,99.20370370370372,0.7792022792022792,0.017094017094017
World Cup 2026/27 | pre_last_hour  F=10s,pooled,48,978693,80.65368813305092,64.25093482905983,79.03061716173063,0.6748754075950811,0.6181381636398586,99.24341168091168,0.7407407407407407,0.0158475783475783
World Cup 2026/27 | pre_last_hour  F=10s,pooled,49,982343,80.67334932910398,64.59308226495726,79.05448586109148,0.6751050138484459,0.6183934185088423,99.27857905982906,0.7067307692307693,0.0146901709401709
World Cup 2026/27 | pre_last_hour  F=10s,pooled,50,985949,80.69058338717318,64.92552528490029,79.07757370382922,0.6752737398033692,0.6186399438260657,99.3125,0.6739672364672364,0.0135327635327635
World Cup 2026/27 | pre_last_hour  F=10s,pooled,51,989398,80.70584335120952,65.24964387464388,79.09990993271126,0.6754410463305214,0.6188756595556597,99.3451745014245,0.6424501424501424,0.0123753561253561
World Cup 2026/27 | pre_last_hour  F=10s,pooled,52,992695,80.72167181259098,65.5602297008547,79.1216035079557,0.6756187849531762,0.6191049090836112,99.37473290598292,0.613960113960114,0.01130698005698
World Cup 2026/27 | pre_last_hour  F=10s,pooled,53,995964,80.73805880533834,65.86280270655271,79.14236609432946,0.6758093460146235,0.6193179331558157,99.40233262108262,0.5873397435897436,0.0103276353276353
World Cup 2026/27 | pre_last_hour  F=10s,pooled,54,999069,80.75188000028027,66.15780804843305,79.16304454359118,0.6759651719507761,0.619534540380946,99.42922008547008,0.5614316239316239,0.0093482905982905
World Cup 2026/27 | pre_last_hour  F=10s,pooled,55,1002139,80.76773780882692,66.4414618945869,79.18283437581236,0.6761586673524446,0.6197443035366813,99.45290242165242,0.5387286324786325,0.0083689458689458
World Cup 2026/27 | pre_last_hour  F=10s,pooled,56,1005055,80.78443468267906,66.71817129629629,79.20246724771985,0.6763436762792197,0.6199534900717065,99.47489316239316,0.5175391737891738,0.0075676638176638
World Cup 2026/27 | pre_last_hour  F=10s,pooled,57,1007917,80.79663305609489,66.98735754985755,79.22172547913013,0.6764690860903004,0.6201565017254703,99.49581552706552,0.4973290598290598,0.0068554131054131
World Cup 2026/27 | pre_last_hour  F=10s,pooled,58,1010683,80.81109507135274,67.24683938746439,79.24012759133844,0.6766283232774561,0.6203415172136818,99.5153133903134,0.4784544159544159,0.0062321937321937
World Cup 2026/27 | pre_last_hour  F=10s,pooled,59,1013372,80.82500799311605,67.49951032763532,79.25789790882286,0.6767754307534709,0.620523617629439,99.53427706552706,0.4601139601139601,0.0056089743589743
World Cup 2026/27 | pre_last_hour  F=10s,pooled,60,1016000,80.8367125984252,67.7457264957265,79.27492799652445,0.6768876543278912,0.6206977691183113,99.55243945868946,0.4425747863247863,0.0049857549857549
